0.606002	-0.753182	0.949516	4.04119e-05
0.746159	-0.734509	0.936436	4.21405e-05
0.760497	-0.730848	0.935515	4.24385e-05
0.846469	-0.715519	0.926691	4.46439e-05
0.886455	-0.676293	0.921346	4.50015e-05
1.00685	-0.695116	0.914553	5.23925e-05
1.07126	-0.677729	0.914713	5.64754e-05
1.14287	-0.702056	0.915867	6.3777e-05
1.2253	-0.677793	0.918814	7.22408e-05
-0.42187	-0.686485	1.03298	8.14795e-05
-0.304545	-0.674286	1.0344	7.18236e-05
0.0666064	-0.708398	0.996433	4.96507e-05
0.859852	-0.623351	0.921508	4.24981e-05
0.961548	-0.6299	0.913293	4.73857e-05
1.15225	-0.664463	0.916616	6.33299e-05
1.22224	-0.671859	0.918744	7.15554e-05
1.09202	-0.584593	0.915514	5.50449e-05
1.12222	-0.564688	0.916499	5.70714e-05
1.18611	-0.527856	0.918791	6.21676e-05
0.738014	-0.507293	0.924936	3.68953e-05
0.810439	-0.475045	0.919126	3.79682e-05
0.89809	-0.48308	0.911476	4.08888e-05
1.14053	-0.51247	0.917467	5.71907e-05
1.19519	-0.525055	0.919039	6.29425e-05
-0.393274	-0.500641	1.02899	8.24332e-05
-0.291718	-0.425091	1.0281	7.55787e-05
-0.0427346	-0.489945	1.00499	5.63264e-05
1.07983	-0.383068	0.916166	4.88758e-05
1.15248	-0.416074	0.918195	5.55515e-05
1.22231	-0.434499	0.920104	6.29723e-05
-0.226738	-0.418755	1.02863	7.02143e-05
-0.00397455	-0.373789	1.00177	5.62072e-05
0.114221	-0.359498	0.987232	4.98295e-05
0.16121	-0.388504	0.980529	4.72069e-05
1.17348	-0.366504	0.91889	5.61476e-05
1.18504	-0.375224	0.918677	5.73397e-05
1.07192	-0.292874	0.917535	4.66704e-05
1.10234	-0.299018	0.918594	4.88162e-05
1.20537	-0.271127	0.924216	5.67138e-05
-0.47269	-0.198882	1.02122	0.000104189
-0.209016	-0.235105	1.02497	7.44462e-05
-0.146766	-0.244453	1.02306	6.90222e-05
1.17697	-0.174581	0.92844	5.22733e-05
1.22503	-0.198287	0.928866	5.69224e-05
-0.472174	-0.150256	1.02053	0.000106633
0.934249	-0.118024	0.921918	3.80278e-05
1.03484	-0.118283	0.925716	4.23789e-05
1.11075	-0.127259	0.927699	4.69685e-05
1.22707	-0.101013	0.933748	5.52237e-05
-0.293955	-0.0175978	1.01935	9.07779e-05
-0.103997	-0.0206107	1.0208	7.1764e-05
-0.0115021	-0.0431067	1.00862	6.40154e-05
-0.00175078	-0.023934	1.00751	6.35982e-05
0.948774	-0.0829995	0.925343	3.83854e-05
0.982662	-0.0418092	0.930511	3.97563e-05
1.09731	-0.0298518	0.932506	4.52995e-05
1.12459	-0.0505869	0.932887	4.70281e-05
1.21298	-0.0207548	0.937539	5.30183e-05
-0.379768	0.0563108	1.01723	0.000104189
0.142072	0.0229761	0.989222	5.50747e-05
0.87605	0.00540586	0.930901	3.63588e-05
1.04935	0.00877161	0.935405	4.26173e-05
1.12502	0.0389136	0.939553	4.66108e-05
1.21952	-0.0117901	0.938078	5.34952e-05
-0.1809	0.0986388	1.01902	8.20756e-05
-0.0906354	0.0794093	1.01905	7.30157e-05
0.871691	0.125408	0.941406	3.70741e-05
1.00069	0.0897329	0.94139	4.06504e-05
1.19421	0.102567	0.945603	5.09918e-05
1.21071	0.0753721	0.944046	5.22435e-05
-0.320564	0.226202	1.01484	0.000101626
-0.221638	0.194577	1.01607	8.87513e-05
0.0623564	0.21744	1.00316	6.28233e-05
0.210465	0.15009	0.981766	5.21541e-05
0.277769	0.142303	0.97276	4.85182e-05
1.05356	0.141626	0.946833	4.31538e-05
1.17412	0.179164	0.952581	4.97103e-05
1.26254	0.170294	0.952868	5.59688e-05
-0.076785	0.303608	1.01496	7.54595e-05
1.14325	0.281747	0.961463	4.86374e-05
1.26831	0.2919	0.963749	5.69522e-05
-0.35464	0.340718	1.01279	0.000109017
0.100438	0.375353	1.00154	6.181e-05
0.293082	0.333656	0.974154	4.98295e-05
0.838898	0.36137	0.963993	3.98159e-05
1.01921	0.369081	0.966938	4.43459e-05
1.15634	0.30343	0.96239	4.95911e-05
1.27181	0.30122	0.964169	5.73695e-05
-0.312502	0.391452	1.01168	0.000103891
0.359145	0.443912	0.966616	4.81009e-05
0.391893	0.371913	0.962294	4.57168e-05
0.969038	0.448755	0.973533	4.43459e-05
1.09078	0.449577	0.974624	4.88758e-05
1.16968	0.447334	0.97596	5.29587e-05
1.29308	0.448583	0.977913	6.1512e-05
-0.237976	0.536945	1.00926	9.63211e-05
-0.168021	0.518237	1.00963	8.77976e-05
0.013592	0.503426	1.01087	7.02143e-05
0.116267	0.475641	0.999764	6.21676e-05
0.302287	0.460361	0.975176	5.09024e-05
0.390236	0.475669	0.968813	4.72665e-05
0.607987	0.448298	0.968135	4.1306e-05
0.831469	0.45045	0.971403	4.15444e-05
0.90369	0.460696	0.973095	4.29749e-05
1.16083	0.456833	0.976461	5.27203e-05
1.24609	0.519774	0.983612	5.95152e-05
-0.346021	0.57462	1.00894	0.000111878
0.33265	0.530013	0.973106	5.07236e-05
0.642981	0.53318	0.977196	4.30942e-05
0.983057	0.556299	0.983394	4.76539e-05
1.23525	0.539367	0.985246	5.95748e-05
1.24716	0.539067	0.98468	6.01411e-05
-0.0099997	-0.653355	1.00003	4.11272e-05
-0.548275	-0.0952602	1.01878	6.88434e-05
-0.505704	0.222409	1.01374	7.44462e-05
-0.474512	0.168257	1.01487	7.05719e-05
-0.508741	0.23515	1.01353	7.48634e-05
-0.569929	0.396655	1.01021	8.27909e-05
-0.480138	0.460141	1.00944	7.4029e-05
0.470766	-0.653681	0.953699	0.000115156
0.562501	-0.635425	0.943815	0.000111699
0.641806	-0.646484	0.937344	0.000114202
0.760581	-0.58445	0.923428	0.000113606
0.40931	-0.544091	0.954245	0.000111163
0.564355	-0.576412	0.94096	0.00010699
0.676938	-0.563919	0.929114	0.00010699
0.351354	-0.490614	0.957301	0.000113785
0.423324	-0.44429	0.9488	0.000108004
0.533457	-0.479689	0.940075	0.000103056
0.70785	-0.429597	0.920529	9.95994e-05
0.821832	-0.418915	0.908703	0.000103891
0.398892	-0.384042	0.949709	0.00011003
0.612194	-0.361029	0.926345	9.82881e-05
0.829885	-0.406894	0.907715	0.000103951
0.478548	-0.33263	0.939959	0.000105023
0.577258	-0.346991	0.928558	9.92417e-05
0.623191	-0.342643	0.924284	9.76324e-05
0.679982	-0.329189	0.918998	9.66191e-05
0.951593	-0.2732	0.909029	0.00011158
0.434158	-0.262201	0.946936	0.000109434
0.484266	-0.263794	0.940689	0.0001055
0.684082	-0.272717	0.915739	9.59635e-05
0.861638	-0.215658	0.910238	9.9957e-05
0.45475	-0.180648	0.946621	0.000109673
0.559349	-0.190482	0.931888	0.000101686
0.666577	-0.197038	0.917283	9.63211e-05
0.751811	-0.155351	0.912667	9.53078e-05
0.946566	-0.172323	0.915755	0.0001086
0.995672	-0.146079	0.919104	0.00011605
0.442066	-0.0783316	0.946253	0.000113487
0.457226	-0.111335	0.945768	0.000111222
0.547674	-0.113503	0.934614	0.000103593
0.81373	-0.0853807	0.920384	9.75132e-05
0.454172	-0.0240294	0.948686	0.000113368
0.457159	-0.0330771	0.948175	0.000112772
0.696909	-0.0477817	0.922528	9.7394e-05
0.800616	-0.0472465	0.923937	9.76324e-05
0.922766	0.0128129	0.931118	0.00010711
0.788668	0.0871534	0.937258	0.00010097
0.836741	0.0874978	0.93776	0.000103056
0.963691	0.0944956	0.93976	0.000115991
0.506376	0.167681	0.944421	0.000112772
0.568131	0.133943	0.939162	0.00010705
0.704793	0.0955303	0.936727	0.000100434
0.923727	0.171135	0.948545	0.000115573
0.620963	0.204958	0.946867	0.00010705
0.711433	0.211633	0.947341	0.000105441
0.788789	0.234496	0.951647	0.000108957
0.904501	0.176611	0.946914	0.000113368
0.561753	0.269379	0.951982	0.000112832
0.787676	0.293567	0.956407	0.000113368
0.841625	0.26902	0.954565	0.00011456
-0.349823	-0.861175	1.0366	9.07183e-05
-0.169368	-0.831703	1.02394	7.36117e-05
-0.0179459	-0.807483	1.00888	6.27041e-05
0.0383773	-0.809254	1.00254	5.90682e-05
0.142125	-0.83156	0.993957	5.37634e-05
0.241051	-0.817655	0.984108	4.93526e-05
0.313133	-0.785827	0.975207	4.62532e-05
0.441775	-0.750291	0.960486	4.19021e-05
0.535389	-0.775551	0.953027	4.05312e-05
0.671101	-0.78745	0.940604	3.96371e-05
0.849334	-0.754501	0.920804	4.00543e-05
0.958127	-0.709892	0.908052	4.11868e-05
0.964745	-0.730924	0.908854	4.21405e-05
1.0759	-0.746094	0.901882	4.73857e-05
1.17687	-0.739023	0.904343	5.38528e-05
1.23581	-0.733637	0.90508	5.84722e-05
1.25133	-0.723575	0.903287	5.93364e-05
1.34192	-0.742864	0.905932	7.03931e-05
-0.353429	-0.768635	1.03712	9.08971e-05
-0.244065	-0.723926	1.0296	8.01086e-05
0.222122	-0.681973	0.978984	4.89354e-05
0.697727	-0.70411	0.933643	3.77297e-05
0.779491	-0.673905	0.924248	3.71337e-05
0.957444	-0.680303	0.907502	4.05908e-05
1.31907	-0.647502	0.907508	6.35386e-05
1.32769	-0.641595	0.907437	6.42538e-05
-0.443726	-0.70764	1.03465	0.000101656
-0.127134	-0.624171	1.01586	7.09295e-05
0.162141	-0.630774	0.982491	5.19156e-05
0.293847	-0.632562	0.969597	4.5836e-05
0.32164	-0.631133	0.9672	4.48227e-05
0.974472	-0.579274	0.904278	3.86834e-05
1.23631	-0.623909	0.906884	5.45979e-05
1.29226	-0.603749	0.907556	5.9098e-05
1.36642	-0.58088	0.908748	6.63698e-05
-0.505285	-0.550427	1.02979	0.000114441
-0.29893	-0.611148	1.03394	8.69632e-05
-0.216264	-0.623365	1.02621	7.86185e-05
-0.0970082	-0.583727	1.01299	6.92606e-05
-0.0833388	-0.547079	1.01075	6.87242e-05
0.0238065	-0.577965	0.995609	6.07371e-05
0.848442	-0.557626	0.912256	3.58224e-05
1.01929	-0.545388	0.906359	3.96371e-05
1.03632	-0.52773	0.906053	3.99947e-05
1.28416	-0.51409	0.909242	5.53727e-05
1.33124	-0.499545	0.909645	5.96941e-05
-0.196932	-0.528447	1.02647	7.87377e-05
-0.148556	-0.519068	1.0202	7.47442e-05
0.12727	-0.514823	0.982931	5.49555e-05
0.18109	-0.47135	0.976675	5.27501e-05
0.268615	-0.478991	0.965608	4.79221e-05
0.989209	-0.443702	0.906421	3.69549e-05
1.16289	-0.441188	0.908646	4.45843e-05
1.27573	-0.418305	0.910701	5.20945e-05
1.38808	-0.479481	0.910889	6.53565e-05
-0.445464	-0.451353	1.02834	0.000109851
-0.373329	-0.388727	1.02757	0.000102937
0.0717978	-0.439794	0.991875	6.00219e-05
0.9716	-0.36851	0.907219	3.5584e-05
1.18388	-0.412324	0.909578	4.54783e-05
1.27569	-0.409561	0.910758	5.1856e-05
1.34649	-0.35496	0.914434	5.71012e-05
-0.301891	-0.362395	1.02777	9.5427e-05
-0.216921	-0.303104	1.02701	8.83937e-05
0.0510259	-0.295748	0.997655	6.49095e-05
0.227424	-0.320717	0.972884	5.27501e-05
1.14901	-0.342783	0.91064	4.21405e-05
1.19633	-0.282373	0.914978	4.39882e-05
1.33005	-0.320239	0.915911	5.47171e-05
1.34325	-0.302953	0.917386	5.56111e-05
-0.374936	-0.300023	1.02514	0.000107646
-0.307116	-0.286839	1.02561	9.94802e-05
0.0147554	-0.265018	1.00238	6.84857e-05
0.147955	-0.229866	0.984442	5.99623e-05
0.151092	-0.236127	0.984506	5.94854e-05
0.273596	-0.233122	0.968712	5.19753e-05
0.341092	-0.249627	0.958992	4.78029e-05
1.0276	-0.230131	0.913719	3.61204e-05
1.05946	-0.253234	0.913019	3.73125e-05
1.12192	-0.261969	0.914054	3.98159e-05
1.33592	-0.239208	0.922127	5.36442e-05
1.39216	-0.215809	0.924901	5.84722e-05
-0.399083	-0.208687	1.02261	0.000116229
-0.205668	-0.139822	1.02373	9.38773e-05
-0.113269	-0.2169	1.0199	8.11219e-05
-0.0154741	-0.205178	1.00704	7.28965e-05
0.102153	-0.152481	0.993306	6.50287e-05
0.207792	-0.17889	0.978174	5.71012e-05
0.232729	-0.159948	0.976031	5.57899e-05
1.27704	-0.198256	0.922927	4.83394e-05
1.38095	-0.198207	0.925684	5.68926e-05
-0.35926	-0.107982	1.02105	0.00011605
-0.334063	-0.137043	1.02202	0.000110686
-0.189321	-0.129994	1.02339	9.2268e-05
-0.0564628	-0.132178	1.01419	7.86781e-05
0.146986	-0.104824	0.987845	6.28829e-05
0.191517	-0.0732972	0.981208	6.04391e-05
0.322324	-0.12192	0.966997	5.10216e-05
1.10747	-0.125271	0.922794	3.8445e-05
1.13467	-0.122245	0.923511	3.93391e-05
1.27931	-0.0625589	0.9324	4.70281e-05
1.39107	-0.10075	0.932952	5.6237e-05
-0.0946377	-0.0226518	1.021	8.57115e-05
0.184904	-0.0483448	0.983625	6.13928e-05
0.291147	-0.0297909	0.969891	5.43594e-05
1.27643	-0.00881214	0.936024	4.66108e-05
1.42071	0.0193023	0.941655	5.76973e-05
-0.263936	0.0857887	1.01776	0.000111043
0.142646	0.0773777	0.991484	6.66976e-05
0.303127	0.0439987	0.969117	5.45979e-05
1.13239	0.0411856	0.936399	3.95775e-05
1.29529	0.0514977	0.940412	4.77433e-05
1.42205	0.0404807	0.943029	5.76973e-05
-0.275481	0.181541	1.01542	0.00011611
-0.243702	0.181843	1.01588	0.000111163
-0.103322	0.167055	1.01774	9.19104e-05
-0.00845046	0.143972	1.01273	8.10027e-05
0.0968827	0.169911	0.998808	7.1764e-05
0.400002	0.115818	0.957212	4.94719e-05
1.06551	0.116712	0.943543	3.80278e-05
1.30031	0.121505	0.946015	4.82202e-05
1.41216	0.174731	0.951646	5.6684e-05
-0.160671	0.18571	1.01659	9.95398e-05
0.086862	0.183084	1.00111	7.27177e-05
0.199111	0.226811	0.986921	6.41942e-05
0.283636	0.248517	0.9757	5.83529e-05
0.342066	0.249378	0.968061	5.44786e-05
0.94208	0.189454	0.949119	3.68357e-05
1.09623	0.215552	0.952776	4.00543e-05
1.29052	0.217454	0.955267	4.8399e-05
1.35356	0.230572	0.957195	5.25713e-05
1.37729	0.249711	0.959467	5.45382e-05
-0.187885	0.337872	1.01286	0.000106812
0.0631041	0.301884	1.00637	7.6592e-05
0.125281	0.283012	0.997036	7.07507e-05
0.166637	0.335109	0.99309	6.80685e-05
0.357024	0.313227	0.96691	5.42402e-05
0.444371	0.257477	0.954439	4.85182e-05
1.34327	0.29331	0.962569	5.27203e-05
1.42004	0.307049	0.965234	5.88596e-05
-0.177668	0.407368	1.01137	0.000106871
-0.104636	0.411385	1.01209	9.67383e-05
-0.0570058	0.373866	1.01299	9.04202e-05
0.150262	0.408344	0.995833	7.03335e-05
0.484428	0.37272	0.9618	4.81606e-05
0.564047	0.379958	0.963149	4.50611e-05
0.628561	0.380864	0.96416	4.29749e-05
0.939773	0.368785	0.966567	3.99947e-05
1.07971	0.331906	0.963996	4.1604e-05
1.17267	0.403853	0.972583	4.62532e-05
1.23762	0.401095	0.972346	4.89354e-05
1.38438	0.393154	0.973013	5.78165e-05
1.42872	0.361569	0.970675	6.07073e-05
-0.221674	0.425567	1.01019	0.000113785
-0.129804	0.439399	1.01116	0.000100732
0.194481	0.472503	0.99222	6.76513e-05
0.51943	0.469155	0.971036	4.84586e-05
0.670378	0.442472	0.970717	4.3273e-05
0.690948	0.413506	0.967685	4.22001e-05
1.33356	0.451226	0.978565	5.58197e-05
1.40653	0.475648	0.982598	6.2108e-05
0.171919	0.527364	0.995421	7.03931e-05
0.719452	0.524364	0.978897	4.45843e-05
0.775532	0.518735	0.979128	4.38094e-05
1.1607	0.537782	0.985444	4.98593e-05
1.42805	0.536735	0.985649	6.65486e-05
-0.417931	-0.00188898	1.01752	7.48634e-05
-0.379787	0.177238	1.01344	7.61151e-05
-0.366012	0.237566	1.01197	7.57575e-05
-0.288764	0.339525	1.01072	6.96182e-05
-0.417436	0.366223	1.00826	8.2314e-05
-0.338804	0.360862	1.00933	7.4327e-05
-0.37863	0.438843	1.00722	7.84993e-05
0.720287	-0.621435	0.924821	0.000103831
0.495695	-0.624187	0.948941	0.00011462
0.54218	-0.50986	0.939014	0.0001086
0.647774	-0.486077	0.927053	0.000101984
0.955112	-0.524761	0.900021	0.000102937
1.03015	-0.523931	0.899612	0.000110686
0.61712	-0.408995	0.927023	0.000103712
1.06761	-0.394234	0.902658	0.000107288
0.890254	-0.312279	0.904439	9.37581e-05
0.826152	-0.28398	0.904707	9.41753e-05
1.02879	-0.23918	0.909805	9.91821e-05
0.75314	-0.224016	0.905515	9.78708e-05
1.06125	-0.233107	0.910465	0.000101805
0.618855	-0.100843	0.924959	0.000110865
0.760226	-0.143173	0.912945	9.85861e-05
0.851724	-0.124736	0.915907	9.50098e-05
0.877089	-0.0509549	0.922658	9.56655e-05
1.1398	-0.0299674	0.926877	0.000113189
0.760698	0.0372292	0.931249	0.000101686
0.756361	0.13128	0.94045	0.000104487
0.964116	0.284141	0.957725	0.000116229
0.73171	0.292568	0.956144	0.000114024
0.878848	0.310932	0.959125	0.000114679
-0.252702	-0.855414	1.03494	9.61423e-05
-0.103043	-0.877186	1.02078	8.03471e-05
-0.0302781	-0.830501	1.01114	7.39098e-05
0.0561043	-0.838567	1.00507	6.68764e-05
0.17547	-0.851045	0.992362	5.90086e-05
0.3554	-0.845186	0.973299	4.97699e-05
0.455027	-0.81468	0.962479	4.53591e-05
0.525588	-0.815049	0.955143	4.30942e-05
0.561547	-0.783772	0.950478	4.17233e-05
0.7597	-0.791647	0.929425	3.79682e-05
0.809131	-0.808932	0.924864	3.79086e-05
0.906481	-0.75728	0.911963	3.65376e-05
0.912382	-0.765927	0.911734	3.67165e-05
0.978565	-0.748534	0.904425	3.70145e-05
1.17708	-0.741921	0.897045	4.17829e-05
1.25796	-0.786843	0.895661	4.68493e-05
1.26666	-0.789641	0.895598	4.74453e-05
1.47771	-0.761789	0.895353	6.30319e-05
1.48594	-0.755692	0.895044	6.36578e-05
0.0745064	-0.739796	0.997207	6.56247e-05
0.332808	-0.721159	0.970311	5.01871e-05
0.630222	-0.771648	0.942559	3.98755e-05
0.827142	-0.745592	0.919907	3.6478e-05
1.33016	-0.737413	0.896362	4.97103e-05
1.33609	-0.73746	0.896492	5.01871e-05
1.43466	-0.690692	0.89724	5.6386e-05
1.49728	-0.729629	0.895295	6.38664e-05
-0.300683	-0.68399	1.03661	0.000103533
-0.0213331	-0.690001	1.00413	7.36117e-05
1.04389	-0.668727	0.899146	3.62992e-05
1.36268	-0.602544	0.899727	4.84586e-05
1.45454	-0.618416	0.898213	5.6088e-05
1.50072	-0.652373	0.897237	6.15716e-05
-0.0142227	-0.611404	1.00158	7.42674e-05
0.412675	-0.557557	0.955101	4.72665e-05
1.12125	-0.552674	0.900654	3.62396e-05
1.25206	-0.591876	0.899851	4.17233e-05
1.3334	-0.547992	0.900682	4.51207e-05
1.44385	-0.584435	0.899759	5.42998e-05
1.50767	-0.537655	0.900406	5.8949e-05
-0.00893557	-0.502637	1.00242	7.66516e-05
1.21438	-0.508822	0.901849	3.85046e-05
1.47307	-0.468817	0.902076	5.3823e-05
1.54246	-0.462208	0.901645	6.03795e-05
-0.281765	-0.489954	1.0321	0.000107229
-0.215686	-0.432942	1.03075	0.00010103
-0.161149	-0.498442	1.02225	9.20296e-05
0.356188	-0.411413	0.956172	5.27501e-05
1.3741	-0.446653	0.902692	4.57168e-05
1.45555	-0.442958	0.902559	5.17368e-05
1.49345	-0.405849	0.905826	5.41806e-05
-0.11458	-0.36345	1.01893	9.20892e-05
-0.0529682	-0.351551	1.01204	8.61287e-05
0.382924	-0.328274	0.954756	5.26905e-05
1.238	-0.367291	0.905417	3.77297e-05
1.44669	-0.377287	0.906459	4.97103e-05
1.48845	-0.371285	0.907257	5.29885e-05
-0.167481	-0.336193	1.02596	9.93013e-05
0.270308	-0.314092	0.969802	6.04987e-05
0.333438	-0.323851	0.960367	5.60284e-05
1.34466	-0.2456	0.915712	4.15444e-05
1.42474	-0.305788	0.912082	4.69685e-05
1.52384	-0.302255	0.913831	5.48363e-05
-0.0882107	-0.252569	1.0168	9.39369e-05
0.526261	-0.182313	0.937131	4.74453e-05
1.43986	-0.215719	0.919814	4.69685e-05
1.56043	-0.211714	0.921494	5.67138e-05
-0.131138	-0.114028	1.0229	0.000105083
0.0335833	-0.179305	1.0022	8.39829e-05
1.30558	-0.137651	0.923692	3.9041e-05
1.48941	-0.106083	0.92923	4.95911e-05
1.53625	-0.0876765	0.931259	5.31375e-05
-0.188545	-0.0790443	1.02132	0.000115037
-0.163061	-0.0949341	1.02202	0.000110388
0.471128	-0.0478446	0.947492	5.24521e-05
1.28772	-0.0218155	0.932897	3.8445e-05
1.36769	-0.0478316	0.931385	4.19021e-05
1.48935	-0.0612969	0.932771	4.9293e-05
1.55521	-0.0784934	0.932249	5.46575e-05
-0.104589	-0.0198913	1.02076	0.000105321
0.55637	0.0476079	0.936684	4.8399e-05
1.44781	0.00738354	0.937465	4.65512e-05
1.51535	0.00528611	0.938488	5.1111e-05
0.0267753	0.0821861	1.00654	9.23872e-05
0.191973	0.0704789	0.985202	7.55787e-05
0.303928	0.0565135	0.969646	6.59227e-05
1.21637	0.0828589	0.939659	3.69549e-05
1.43009	0.0769008	0.942141	4.55976e-05
1.51585	0.114984	0.946476	5.13792e-05
1.55361	0.121763	0.947682	5.42402e-05
0.377612	0.141307	0.96176	6.1214e-05
0.39582	0.159443	0.960512	6.00219e-05
1.11138	0.202136	0.951967	3.67761e-05
1.35048	0.211762	0.953675	4.32134e-05
1.46075	0.207109	0.953748	4.8548e-05
1.5263	0.167784	0.95138	5.24223e-05
-0.0734506	0.232988	1.01393	0.000108898
1.14894	0.275069	0.959417	3.86238e-05
1.46316	0.289972	0.963569	5.01573e-05
1.56992	0.246758	0.958859	5.69224e-05
0.0370109	0.368811	1.00779	9.65595e-05
0.437278	0.282654	0.956085	5.82933e-05
0.591871	0.356727	0.961377	4.97103e-05
1.31787	0.309569	0.96376	4.38094e-05
1.45734	0.320917	0.964538	5.03659e-05
1.59432	0.307601	0.96502	6.02007e-05
-0.056267	0.390726	1.00972	0.000109792
0.0226401	0.446164	1.01043	9.9659e-05
0.232626	0.434644	0.984742	7.62939e-05
0.347234	0.362978	0.968383	6.56843e-05
0.821169	0.445563	0.973326	4.35114e-05
0.869044	0.38477	0.967353	4.11272e-05
1.02054	0.371776	0.967871	3.96967e-05
1.4089	0.434351	0.977393	5.08428e-05
1.53635	0.381146	0.97279	5.73695e-05
1.59642	0.447722	0.980091	6.51777e-05
0.949999	0.48096	0.978129	4.28557e-05
1.07524	0.458237	0.978545	4.23193e-05
1.32231	0.458808	0.978965	4.78327e-05
1.51804	0.5271	0.984652	6.13034e-05
-0.246296	0.0518255	1.01536	7.45654e-05
-0.25782	0.282401	1.00767	7.95126e-05
-0.157653	0.290963	1.00991	6.99759e-05
-0.106456	0.370472	1.00864	6.57439e-05
1.00834	-0.750858	0.905416	0.000114083
0.857056	-0.715611	0.920083	0.000108182
0.79418	-0.647138	0.92295	0.000105262
0.992707	-0.578939	0.905128	9.91821e-05
1.13577	-0.574184	0.906528	0.000107884
0.736512	-0.56017	0.925227	0.000106215
1.18732	-0.521064	0.907183	0.000109851
0.914737	-0.438486	0.906974	9.63211e-05
1.07564	-0.487903	0.906744	9.83477e-05
0.850676	-0.422395	0.907633	9.91821e-05
1.04496	-0.355379	0.909913	9.44138e-05
0.699253	-0.349157	0.919359	0.000112653
0.985884	-0.330137	0.909362	9.41753e-05
1.27463	-0.316945	0.914186	0.000112116
0.781059	-0.278572	0.908458	0.000107646
0.765037	-0.151272	0.915376	0.000111818
0.876495	-0.154963	0.916677	0.000101566
1.11735	-0.138538	0.923938	9.66787e-05
1.218	-0.195526	0.92194	0.000103295
0.726683	-0.116907	0.917874	0.000116825
1.01603	-0.108097	0.92353	9.59039e-05
1.29531	-0.117232	0.929406	0.00011462
1.1126	-0.0436207	0.930334	9.84669e-05
0.883844	0.0814078	0.939727	0.000105798
1.02684	0.0236424	0.934858	9.92417e-05
1.20942	0.0766518	0.942316	0.000111341
0.881102	0.121275	0.943654	0.000107229
1.04477	0.156023	0.948162	0.000106275
1.16059	0.171162	0.95032	0.000113964
-0.0808496	-0.927782	1.02185	9.71556e-05
0.0156014	-0.909678	1.01271	8.61883e-05
0.0699073	-0.915141	1.00809	8.08239e-05
0.194427	-0.903496	0.995083	6.99162e-05
0.247149	-0.869351	0.988794	6.58035e-05
0.424535	-0.870088	0.971913	5.47171e-05
0.549836	-0.862341	0.959817	4.85182e-05
0.593407	-0.879359	0.954595	4.69685e-05
0.632555	-0.847342	0.949503	4.51207e-05
0.747235	-0.864676	0.938401	4.19021e-05
0.86981	-0.846218	0.924447	3.89814e-05
0.991534	-0.819208	0.910604	3.71933e-05
1.05384	-0.840368	0.90494	3.75509e-05
1.09206	-0.793839	0.902053	3.68953e-05
1.18578	-0.821596	0.902257	3.8743e-05
1.29312	-0.794019	0.902872	4.1008e-05
1.40067	-0.780696	0.903059	4.54187e-05
1.47641	-0.782307	0.902979	4.98891e-05
1.5266	-0.822037	0.902504	5.48065e-05
1.63969	-0.779602	0.902972	6.38366e-05
1.66594	-0.813605	0.902093	6.83367e-05
0.354381	-0.843226	0.97662	5.84722e-05
1.38302	-0.772272	0.90312	4.42266e-05
1.62802	-0.710808	0.904751	6.03199e-05
1.66561	-0.718596	0.904191	6.44624e-05
-0.0264964	-0.749196	1.00944	9.14335e-05
0.224674	-0.762894	0.985556	6.75321e-05
0.25713	-0.75095	0.98236	6.50883e-05
0.47942	-0.683012	0.957192	5.17964e-05
